LABR_1 1  13254.6  122636  1905.2  
LABR_2 0  
LABR_3 0  
LABR_4 0  
LABR_5 0  
LABR_6 0  
LABR_7 0  
LABR_8 0  
LABR_9 1  14502  124161  1954.86  
LABR_10 1  14862.3  119892  1778.71  
LABR_11 1  13664.4  122256  1820.83  
LABR_12 0  
LABR_13 1  13622.6  119588  1816.43  
LABR_14 1  14170.3  119800  1710.38  
LABR_15 0  
LABR_16 1  11912.9  124859  1958.52  
