LABR_1 1  3227.18  149498  2269.19  
LABR_2 0  
LABR_3 0  
LABR_4 0  
LABR_5 0  
LABR_6 0  
LABR_7 0  
LABR_8 0  
LABR_9 1  3124.39  156075  2412.38  
LABR_10 1  2853.43  156479  2254.11  
LABR_11 1  2300.16  167520  2397.3  
LABR_12 0  
LABR_13 1  2264.46  157059  2345.5  
LABR_14 1  2412.59  150917  2133.92  
LABR_15 0  
LABR_16 1  1849.65  171659  2642.56  
